time,pitch,roll,yaw,trans_ap,trans_ml,trans_ud,scale
5.548,-0,-2.9704,-0,-0.059408,-0,-0,1.203
5.549,-0,-3.0304,-0,-0.060607,-0,-0,1.197
5.55,-0,-3.0902,-0,-0.061803,-0,-0,1.191
5.551,-0,-3.1499,-0,-0.062997,-0,-0,1.185
5.552,-0,-3.2094,-0,-0.064189,-0,-0,1.1791
5.553,-0,-3.2689,-0,-0.065378,-0,-0,1.1731
5.554,-0,-3.3282,-0,-0.066564,-0,-0,1.1672
5.555,-0,-3.3874,-0,-0.067748,-0,-0,1.1613
5.556,-0,-3.4464,-0,-0.068929,-0,-0,1.1554
5.557,-0,-3.5053,-0,-0.070107,-0,-0,1.1495
5.558,-0,-3.5641,-0,-0.071282,-0,-0,1.1436
5.559,-0,-3.6228,-0,-0.072455,-0,-0,1.1377
5.56,-0,-3.6812,-0,-0.073625,-0,-0,1.1319
5.561,-0,-3.7396,-0,-0.074792,-0,-0,1.126
5.562,-0,-3.7978,-0,-0.075956,-0,-0,1.1202
5.563,-0,-3.8558,-0,-0.077117,-0,-0,1.1144
5.564,-0,-3.9137,-0,-0.078275,-0,-0,1.1086
5.565,-0,-3.9715,-0,-0.07943,-0,-0,1.1029
5.566,-0,-4.0291,-0,-0.080581,-0,-0,1.0971
5.567,-0,-4.0865,-0,-0.08173,-0,-0,1.0914
5.568,-0,-4.1438,-0,-0.082875,-0,-0,1.0856
5.569,-0,-4.2009,-0,-0.084017,-0,-0,1.0799
5.57,-0,-4.2578,-0,-0.085156,-0,-0,1.0742
5.571,-0,-4.3146,-0,-0.086291,-0,-0,1.0685
5.572,-0,-4.3712,-0,-0.087423,-0,-0,1.0629
5.573,-0,-4.4276,-0,-0.088552,-0,-0,1.0572
5.574,-0,-4.4838,-0,-0.089677,-0,-0,1.0516
5.575,-0,-4.5399,-0,-0.090798,-0,-0,1.046
5.576,-0,-4.5958,-0,-0.091916,-0,-0,1.0404
5.577,-0,-4.6515,-0,-0.09303,-0,-0,1.0348
5.578,-0,-4.707,-0,-0.094141,-0,-0,1.0293
5.579,-0,-4.7624,-0,-0.095248,-0,-0,1.0238
5.58,-0,-4.8175,-0,-0.096351,-0,-0,1.0182
5.581,-0,-4.8725,-0,-0.09745,-0,-0,1.0127
5.582,-0,-4.9273,-0,-0.098545,-0,-0,1.0073
5.583,-0,-4.9819,-0,-0.099637,-0,-0,1.0018
5.584,-0,-5.0362,-0,-0.10072,-0,-0,0.99638
5.585,-0,-5.0904,-0,-0.10181,-0,-0,0.99096
5.586,-0,-5.1444,-0,-0.10289,-0,-0,0.98556
5.587,-0,-5.1982,-0,-0.10396,-0,-0,0.98018
5.588,-0,-5.2517,-0,-0.10503,-0,-0,0.97483
5.589,-0,-5.3051,-0,-0.1061,-0,-0,0.96949
5.59,-0,-5.3583,-0,-0.10717,-0,-0,0.96417
5.591,-0,-5.4112,-0,-0.10822,-0,-0,0.95888
5.592,-0,-5.4639,-0,-0.10928,-0,-0,0.95361
5.593,-0,-5.5165,-0,-0.11033,-0,-0,0.94835
5.594,-0,-5.5688,-0,-0.11138,-0,-0,0.94312
5.595,-0,-5.6208,-0,-0.11242,-0,-0,0.93792
5.596,-0,-5.6727,-0,-0.11345,-0,-0,0.93273
5.597,-0,-5.7243,-0,-0.11449,-0,-0,0.92757
5.598,-0,-5.7757,-0,-0.11551,-0,-0,0.92243
5.599,-0,-5.8269,-0,-0.11654,-0,-0,0.91731
5.6,-0,-5.8779,-0,-0.11756,-0,-0,0.91221
5.601,-0,-5.9286,-0,-0.11857,-0,-0,0.90714
5.602,-0,-5.979,-0,-0.11958,-0,-0,0.9021
5.603,-0,-6.0293,-0,-0.12059,-0,-0,0.89707
5.604,-0,-6.0793,-0,-0.12159,-0,-0,0.89207
5.605,-0,-6.1291,-0,-0.12258,-0,-0,0.88709
5.606,-0,-6.1786,-0,-0.12357,-0,-0,0.88214
5.607,-0,-6.2279,-0,-0.12456,-0,-0,0.87721
5.608,-0,-6.2769,-0,-0.12554,-0,-0,0.87231
5.609,-0,-6.3257,-0,-0.12651,-0,-0,0.86743
5.61,-0,-6.3742,-0,-0.12748,-0,-0,0.86258
5.611,-0,-6.4225,-0,-0.12845,-0,-0,0.85775
5.612,-0,-6.4706,-0,-0.12941,-0,-0,0.85294
5.613,-0,-6.5183,-0,-0.13037,-0,-0,0.84817
5.614,-0,-6.5659,-0,-0.13132,-0,-0,0.84341
5.615,-0,-6.6131,-0,-0.13226,-0,-0,0.83869
5.616,-0,-6.6601,-0,-0.1332,-0,-0,0.83399
5.617,-0,-6.7069,-0,-0.13414,-0,-0,0.82931
5.618,-0,-6.7533,-0,-0.13507,-0,-0,0.82467
5.619,-0,-6.7995,-0,-0.13599,-0,-0,0.82005
5.62,-0,-6.8455,-0,-0.13691,-0,-0,0.81545
5.621,-0,-6.8911,-0,-0.13782,-0,-0,0.81089
5.622,-0,-6.9365,-0,-0.13873,-0,-0,0.80635
5.623,-0,-6.9817,-0,-0.13963,-0,-0,0.80183
5.624,-0,-7.0265,-0,-0.14053,-0,-0,0.79735
5.625,-0,-7.0711,-0,-0.14142,-0,-0,0.79289
5.626,-0,-7.1154,-0,-0.14231,-0,-0,0.78846
5.627,-0,-7.1594,-0,-0.14319,-0,-0,0.78406
5.628,-0,-7.2031,-0,-0.14406,-0,-0,0.77969
5.629,-0,-7.2465,-0,-0.14493,-0,-0,0.77535
5.63,-0,-7.2897,-0,-0.14579,-0,-0,0.77103
5.631,-0,-7.3326,-0,-0.14665,-0,-0,0.76674
5.632,-0,-7.3751,-0,-0.1475,-0,-0,0.76249
5.633,-0,-7.4174,-0,-0.14835,-0,-0,0.75826
5.634,-0,-7.4594,-0,-0.14919,-0,-0,0.75406
5.635,-0,-7.5011,-0,-0.15002,-0,-0,0.74989
5.636,-0,-7.5425,-0,-0.15085,-0,-0,0.74575
5.637,-0,-7.5836,-0,-0.15167,-0,-0,0.74164
5.638,-0,-7.6244,-0,-0.15249,-0,-0,0.73756
5.639,-0,-7.6649,-0,-0.1533,-0,-0,0.73351
5.64,-0,-7.7051,-0,-0.1541,-0,-0,0.72949
5.641,-0,-7.745,-0,-0.1549,-0,-0,0.7255
5.642,-0,-7.7846,-0,-0.15569,-0,-0,0.72154
5.643,-0,-7.8239,-0,-0.15648,-0,-0,0.71761
5.644,-0,-7.8629,-0,-0.15726,-0,-0,0.71371
5.645,-0,-7.9016,-0,-0.15803,-0,-0,0.70984
5.646,-0,-7.9399,-0,-0.1588,-0,-0,0.70601
5.647,-0,-7.9779,-0,-0.15956,-0,-0,0.70221
5.648,-0,-8.0157,-0,-0.16031,-0,-0,0.69843
5.649,-0,-8.0531,-0,-0.16106,-0,-0,0.69469
5.65,-0,-8.0902,-0,-0.1618,-0,-0,0.69098
5.651,-0,-8.1269,-0,-0.16254,-0,-0,0.68731
5.652,-0,-8.1634,-0,-0.16327,-0,-0,0.68366
5.653,-0,-8.1995,-0,-0.16399,-0,-0,0.68005
5.654,-0,-8.2353,-0,-0.16471,-0,-0,0.67647
5.655,-0,-8.2708,-0,-0.16542,-0,-0,0.67292
5.656,-0,-8.306,-0,-0.16612,-0,-0,0.6694
5.657,-0,-8.3408,-0,-0.16682,-0,-0,0.66592
5.658,-0,-8.3753,-0,-0.16751,-0,-0,0.66247
5.659,-0,-8.4094,-0,-0.16819,-0,-0,0.65906
5.66,-0,-8.4433,-0,-0.16887,-0,-0,0.65567
5.661,-0,-8.4768,-0,-0.16954,-0,-0,0.65232
5.662,-0,-8.5099,-0,-0.1702,-0,-0,0.64901
5.663,-0,-8.5428,-0,-0.17086,-0,-0,0.64572
5.664,-0,-8.5753,-0,-0.17151,-0,-0,0.64247
5.665,-0,-8.6074,-0,-0.17215,-0,-0,0.63926
5.666,-0,-8.6392,-0,-0.17278,-0,-0,0.63608
5.667,-0,-8.6707,-0,-0.17341,-0,-0,0.63293
5.668,-0,-8.7018,-0,-0.17404,-0,-0,0.62982
5.669,-0,-8.7326,-0,-0.17465,-0,-0,0.62674
5.67,-0,-8.7631,-0,-0.17526,-0,-0,0.62369
5.671,-0,-8.7932,-0,-0.17586,-0,-0,0.62068
5.672,-0,-8.8229,-0,-0.17646,-0,-0,0.61771
5.673,-0,-8.8523,-0,-0.17705,-0,-0,0.61477
5.674,-0,-8.8814,-0,-0.17763,-0,-0,0.61186
5.675,-0,-8.9101,-0,-0.1782,-0,-0,0.60899
5.676,-0,-8.9384,-0,-0.17877,-0,-0,0.60616
5.677,-0,-8.9664,-0,-0.17933,-0,-0,0.60336
5.678,-0,-8.9941,-0,-0.17988,-0,-0,0.60059
5.679,-0,-9.0213,-0,-0.18043,-0,-0,0.59787
5.68,-0,-9.0483,-0,-0.18097,-0,-0,0.59517
5.681,-0,-9.0748,-0,-0.1815,-0,-0,0.59252
5.682,-0,-9.1011,-0,-0.18202,-0,-0,0.58989
5.683,-0,-9.1269,-0,-0.18254,-0,-0,0.58731
5.684,-0,-9.1524,-0,-0.18305,-0,-0,0.58476
5.685,-0,-9.1775,-0,-0.18355,-0,-0,0.58225
5.686,-0,-9.2023,-0,-0.18405,-0,-0,0.57977
5.687,-0,-9.2267,-0,-0.18453,-0,-0,0.57733
5.688,-0,-9.2508,-0,-0.18502,-0,-0,0.57492
5.689,-0,-9.2745,-0,-0.18549,-0,-0,0.57255
5.69,-0,-9.2978,-0,-0.18596,-0,-0,0.57022
5.691,-0,-9.3207,-0,-0.18641,-0,-0,0.56793
5.692,-0,-9.3433,-0,-0.18687,-0,-0,0.56567
5.693,-0,-9.3655,-0,-0.18731,-0,-0,0.56345
5.694,-0,-9.3873,-0,-0.18775,-0,-0,0.56127
5.695,-0,-9.4088,-0,-0.18818,-0,-0,0.55912
5.696,-0,-9.4299,-0,-0.1886,-0,-0,0.55701
5.697,-0,-9.4506,-0,-0.18901,-0,-0,0.55494
5.698,-0,-9.471,-0,-0.18942,-0,-0,0.5529
5.699,-0,-9.491,-0,-0.18982,-0,-0,0.5509
5.7,-0,-9.5106,-0,-0.19021,-0,-0,0.54894
5.701,-0,-9.5298,-0,-0.1906,-0,-0,0.54702
5.702,-0,-9.5486,-0,-0.19097,-0,-0,0.54514
5.703,-0,-9.5671,-0,-0.19134,-0,-0,0.54329
5.704,-0,-9.5852,-0,-0.1917,-0,-0,0.54148
5.705,-0,-9.6029,-0,-0.19206,-0,-0,0.53971
5.706,-0,-9.6203,-0,-0.19241,-0,-0,0.53797
5.707,-0,-9.6372,-0,-0.19274,-0,-0,0.53628
5.708,-0,-9.6538,-0,-0.19308,-0,-0,0.53462
5.709,-0,-9.67,-0,-0.1934,-0,-0,0.533
5.71,-0,-9.6858,-0,-0.19372,-0,-0,0.53142
5.711,-0,-9.7013,-0,-0.19403,-0,-0,0.52987
5.712,-0,-9.7163,-0,-0.19433,-0,-0,0.52837
5.713,-0,-9.731,-0,-0.19462,-0,-0,0.5269
5.714,-0,-9.7453,-0,-0.19491,-0,-0,0.52547
5.715,-0,-9.7592,-0,-0.19518,-0,-0,0.52408
5.716,-0,-9.7727,-0,-0.19545,-0,-0,0.52273
5.717,-0,-9.7858,-0,-0.19572,-0,-0,0.52142
5.718,-0,-9.7986,-0,-0.19597,-0,-0,0.52014
5.719,-0,-9.8109,-0,-0.19622,-0,-0,0.51891
5.72,-0,-9.8229,-0,-0.19646,-0,-0,0.51771
5.721,-0,-9.8345,-0,-0.19669,-0,-0,0.51655
5.722,-0,-9.8456,-0,-0.19691,-0,-0,0.51544
5.723,-0,-9.8564,-0,-0.19713,-0,-0,0.51436
5.724,-0,-9.8669,-0,-0.19734,-0,-0,0.51331
5.725,-0,-9.8769,-0,-0.19754,-0,-0,0.51231
5.726,-0,-9.8865,-0,-0.19773,-0,-0,0.51135
5.727,-0,-9.8958,-0,-0.19792,-0,-0,0.51042
5.728,-0,-9.9046,-0,-0.19809,-0,-0,0.50954
5.729,-0,-9.9131,-0,-0.19826,-0,-0,0.50869
5.73,-0,-9.9211,-0,-0.19842,-0,-0,0.50789
5.731,-0,-9.9288,-0,-0.19858,-0,-0,0.50712
5.732,-0,-9.9361,-0,-0.19872,-0,-0,0.50639
5.733,-0,-9.943,-0,-0.19886,-0,-0,0.5057
5.734,-0,-9.9495,-0,-0.19899,-0,-0,0.50505
5.735,-0,-9.9556,-0,-0.19911,-0,-0,0.50444
5.736,-0,-9.9613,-0,-0.19923,-0,-0,0.50387
5.737,-0,-9.9667,-0,-0.19933,-0,-0,0.50333
5.738,-0,-9.9716,-0,-0.19943,-0,-0,0.50284
5.739,-0,-9.9761,-0,-0.19952,-0,-0,0.50239
5.74,-0,-9.9803,-0,-0.19961,-0,-0,0.50197
5.741,-0,-9.984,-0,-0.19968,-0,-0,0.5016
5.742,-0,-9.9874,-0,-0.19975,-0,-0,0.50126
5.743,-0,-9.9903,-0,-0.19981,-0,-0,0.50097
5.744,-0,-9.9929,-0,-0.19986,-0,-0,0.50071
5.745,-0,-9.9951,-0,-0.1999,-0,-0,0.50049
5.746,-0,-9.9968,-0,-0.19994,-0,-0,0.50032
5.747,-0,-9.9982,-0,-0.19996,-0,-0,0.50018
5.748,-0,-9.9992,-0,-0.19998,-0,-0,0.50008
5.749,-0,-9.9998,-0,-0.2,-0,-0,0.50002
5.75,-0,-10,-0,-0.2,-0,-0,0.5
5.751,-0,-9.9998,-0,-0.2,-0,-0,0.50002
5.752,-0,-9.9992,-0,-0.19998,-0,-0,0.50008
5.753,-0,-9.9982,-0,-0.19996,-0,-0,0.50018
5.754,-0,-9.9968,-0,-0.19994,-0,-0,0.50032
5.755,-0,-9.9951,-0,-0.1999,-0,-0,0.50049
5.756,-0,-9.9929,-0,-0.19986,-0,-0,0.50071
5.757,-0,-9.9903,-0,-0.19981,-0,-0,0.50097
5.758,-0,-9.9874,-0,-0.19975,-0,-0,0.50126
5.759,-0,-9.984,-0,-0.19968,-0,-0,0.5016
5.76,-0,-9.9803,-0,-0.19961,-0,-0,0.50197
5.761,-0,-9.9761,-0,-0.19952,-0,-0,0.50239
5.762,-0,-9.9716,-0,-0.19943,-0,-0,0.50284
5.763,-0,-9.9667,-0,-0.19933,-0,-0,0.50333
5.764,-0,-9.9613,-0,-0.19923,-0,-0,0.50387
5.765,-0,-9.9556,-0,-0.19911,-0,-0,0.50444
5.766,-0,-9.9495,-0,-0.19899,-0,-0,0.50505
5.767,-0,-9.943,-0,-0.19886,-0,-0,0.5057
5.768,-0,-9.9361,-0,-0.19872,-0,-0,0.50639
5.769,-0,-9.9288,-0,-0.19858,-0,-0,0.50712
5.77,-0,-9.9211,-0,-0.19842,-0,-0,0.50789
5.771,-0,-9.9131,-0,-0.19826,-0,-0,0.50869
5.772,-0,-9.9046,-0,-0.19809,-0,-0,0.50954
5.773,-0,-9.8958,-0,-0.19792,-0,-0,0.51042
5.774,-0,-9.8865,-0,-0.19773,-0,-0,0.51135
5.775,-0,-9.8769,-0,-0.19754,-0,-0,0.51231
5.776,-0,-9.8669,-0,-0.19734,-0,-0,0.51331
5.777,-0,-9.8564,-0,-0.19713,-0,-0,0.51436
5.778,-0,-9.8456,-0,-0.19691,-0,-0,0.51544
5.779,-0,-9.8345,-0,-0.19669,-0,-0,0.51655
5.78,-0,-9.8229,-0,-0.19646,-0,-0,0.51771
5.781,-0,-9.8109,-0,-0.19622,-0,-0,0.51891
5.782,-0,-9.7986,-0,-0.19597,-0,-0,0.52014
5.783,-0,-9.7858,-0,-0.19572,-0,-0,0.52142
5.784,-0,-9.7727,-0,-0.19545,-0,-0,0.52273
5.785,-0,-9.7592,-0,-0.19518,-0,-0,0.52408
5.786,-0,-9.7453,-0,-0.19491,-0,-0,0.52547
5.787,-0,-9.731,-0,-0.19462,-0,-0,0.5269
5.788,-0,-9.7163,-0,-0.19433,-0,-0,0.52837
5.789,-0,-9.7013,-0,-0.19403,-0,-0,0.52987
5.79,-0,-9.6858,-0,-0.19372,-0,-0,0.53142
5.791,-0,-9.67,-0,-0.1934,-0,-0,0.533
5.792,-0,-9.6538,-0,-0.19308,-0,-0,0.53462
5.793,-0,-9.6372,-0,-0.19274,-0,-0,0.53628
5.794,-0,-9.6203,-0,-0.19241,-0,-0,0.53797
5.795,-0,-9.6029,-0,-0.19206,-0,-0,0.53971
5.796,-0,-9.5852,-0,-0.1917,-0,-0,0.54148
5.797,-0,-9.5671,-0,-0.19134,-0,-0,0.54329
5.798,-0,-9.5486,-0,-0.19097,-0,-0,0.54514
5.799,-0,-9.5298,-0,-0.1906,-0,-0,0.54702
5.8,-0,-9.5106,-0,-0.19021,-0,-0,0.54894
5.801,-0,-9.491,-0,-0.18982,-0,-0,0.5509
5.802,-0,-9.471,-0,-0.18942,-0,-0,0.5529
5.803,-0,-9.4506,-0,-0.18901,-0,-0,0.55494
5.804,-0,-9.4299,-0,-0.1886,-0,-0,0.55701
5.805,-0,-9.4088,-0,-0.18818,-0,-0,0.55912
5.806,-0,-9.3873,-0,-0.18775,-0,-0,0.56127
5.807,-0,-9.3655,-0,-0.18731,-0,-0,0.56345
5.808,-0,-9.3433,-0,-0.18687,-0,-0,0.56567
5.809,-0,-9.3207,-0,-0.18641,-0,-0,0.56793
5.81,-0,-9.2978,-0,-0.18596,-0,-0,0.57022
5.811,-0,-9.2745,-0,-0.18549,-0,-0,0.57255
5.812,-0,-9.2508,-0,-0.18502,-0,-0,0.57492
5.813,-0,-9.2267,-0,-0.18453,-0,-0,0.57733
5.814,-0,-9.2023,-0,-0.18405,-0,-0,0.57977
5.815,-0,-9.1775,-0,-0.18355,-0,-0,0.58225
5.816,-0,-9.1524,-0,-0.18305,-0,-0,0.58476
5.817,-0,-9.1269,-0,-0.18254,-0,-0,0.58731
5.818,-0,-9.1011,-0,-0.18202,-0,-0,0.58989
5.819,-0,-9.0748,-0,-0.1815,-0,-0,0.59252
5.82,-0,-9.0483,-0,-0.18097,-0,-0,0.59517
5.821,-0,-9.0213,-0,-0.18043,-0,-0,0.59787
5.822,-0,-8.9941,-0,-0.17988,-0,-0,0.60059
5.823,-0,-8.9664,-0,-0.17933,-0,-0,0.60336
5.824,-0,-8.9384,-0,-0.17877,-0,-0,0.60616
5.825,-0,-8.9101,-0,-0.1782,-0,-0,0.60899
5.826,-0,-8.8814,-0,-0.17763,-0,-0,0.61186
5.827,-0,-8.8523,-0,-0.17705,-0,-0,0.61477
5.828,-0,-8.8229,-0,-0.17646,-0,-0,0.61771
5.829,-0,-8.7932,-0,-0.17586,-0,-0,0.62068
5.83,-0,-8.7631,-0,-0.17526,-0,-0,0.62369
5.831,-0,-8.7326,-0,-0.17465,-0,-0,0.62674
5.832,-0,-8.7018,-0,-0.17404,-0,-0,0.62982
5.833,-0,-8.6707,-0,-0.17341,-0,-0,0.63293
5.834,-0,-8.6392,-0,-0.17278,-0,-0,0.63608
5.835,-0,-8.6074,-0,-0.17215,-0,-0,0.63926
5.836,-0,-8.5753,-0,-0.17151,-0,-0,0.64247
5.837,-0,-8.5428,-0,-0.17086,-0,-0,0.64572
5.838,-0,-8.5099,-0,-0.1702,-0,-0,0.64901
5.839,-0,-8.4768,-0,-0.16954,-0,-0,0.65232
5.84,-0,-8.4433,-0,-0.16887,-0,-0,0.65567
5.841,-0,-8.4094,-0,-0.16819,-0,-0,0.65906
5.842,-0,-8.3753,-0,-0.16751,-0,-0,0.66247
5.843,-0,-8.3408,-0,-0.16682,-0,-0,0.66592
5.844,-0,-8.306,-0,-0.16612,-0,-0,0.6694
5.845,-0,-8.2708,-0,-0.16542,-0,-0,0.67292
5.846,-0,-8.2353,-0,-0.16471,-0,-0,0.67647
5.847,-0,-8.1995,-0,-0.16399,-0,-0,0.68005
5.848,-0,-8.1634,-0,-0.16327,-0,-0,0.68366
5.849,-0,-8.1269,-0,-0.16254,-0,-0,0.68731
5.85,-0,-8.0902,-0,-0.1618,-0,-0,0.69098
5.851,-0,-8.0531,-0,-0.16106,-0,-0,0.69469
5.852,-0,-8.0157,-0,-0.16031,-0,-0,0.69843
5.853,-0,-7.9779,-0,-0.15956,-0,-0,0.70221
5.854,-0,-7.9399,-0,-0.1588,-0,-0,0.70601
5.855,-0,-7.9016,-0,-0.15803,-0,-0,0.70984
5.856,-0,-7.8629,-0,-0.15726,-0,-0,0.71371
5.857,-0,-7.8239,-0,-0.15648,-0,-0,0.71761
5.858,-0,-7.7846,-0,-0.15569,-0,-0,0.72154
5.859,-0,-7.745,-0,-0.1549,-0,-0,0.7255
5.86,-0,-7.7051,-0,-0.1541,-0,-0,0.72949
5.861,-0,-7.6649,-0,-0.1533,-0,-0,0.73351
5.862,-0,-7.6244,-0,-0.15249,-0,-0,0.73756
5.863,-0,-7.5836,-0,-0.15167,-0,-0,0.74164
5.864,-0,-7.5425,-0,-0.15085,-0,-0,0.74575
5.865,-0,-7.5011,-0,-0.15002,-0,-0,0.74989
5.866,-0,-7.4594,-0,-0.14919,-0,-0,0.75406
5.867,-0,-7.4174,-0,-0.14835,-0,-0,0.75826
5.868,-0,-7.3751,-0,-0.1475,-0,-0,0.76249
5.869,-0,-7.3326,-0,-0.14665,-0,-0,0.76674
5.87,-0,-7.2897,-0,-0.14579,-0,-0,0.77103
5.871,-0,-7.2465,-0,-0.14493,-0,-0,0.77535
5.872,-0,-7.2031,-0,-0.14406,-0,-0,0.77969
5.873,-0,-7.1594,-0,-0.14319,-0,-0,0.78406
5.874,-0,-7.1154,-0,-0.14231,-0,-0,0.78846
5.875,-0,-7.0711,-0,-0.14142,-0,-0,0.79289
5.876,-0,-7.0265,-0,-0.14053,-0,-0,0.79735
5.877,-0,-6.9817,-0,-0.13963,-0,-0,0.80183
5.878,-0,-6.9365,-0,-0.13873,-0,-0,0.80635
5.879,-0,-6.8911,-0,-0.13782,-0,-0,0.81089
5.88,-0,-6.8455,-0,-0.13691,-0,-0,0.81545
5.881,-0,-6.7995,-0,-0.13599,-0,-0,0.82005
5.882,-0,-6.7533,-0,-0.13507,-0,-0,0.82467
5.883,-0,-6.7069,-0,-0.13414,-0,-0,0.82931
5.884,-0,-6.6601,-0,-0.1332,-0,-0,0.83399
5.885,-0,-6.6131,-0,-0.13226,-0,-0,0.83869
5.886,-0,-6.5659,-0,-0.13132,-0,-0,0.84341
5.887,-0,-6.5183,-0,-0.13037,-0,-0,0.84817
5.888,-0,-6.4706,-0,-0.12941,-0,-0,0.85294
5.889,-0,-6.4225,-0,-0.12845,-0,-0,0.85775
5.89,-0,-6.3742,-0,-0.12748,-0,-0,0.86258
5.891,-0,-6.3257,-0,-0.12651,-0,-0,0.86743
5.892,-0,-6.2769,-0,-0.12554,-0,-0,0.87231
5.893,-0,-6.2279,-0,-0.12456,-0,-0,0.87721
5.894,-0,-6.1786,-0,-0.12357,-0,-0,0.88214
5.895,-0,-6.1291,-0,-0.12258,-0,-0,0.88709
5.896,-0,-6.0793,-0,-0.12159,-0,-0,0.89207
5.897,-0,-6.0293,-0,-0.12059,-0,-0,0.89707
5.898,-0,-5.979,-0,-0.11958,-0,-0,0.9021
5.899,-0,-5.9286,-0,-0.11857,-0,-0,0.90714
5.9,-0,-5.8779,-0,-0.11756,-0,-0,0.91221
5.901,-0,-5.8269,-0,-0.11654,-0,-0,0.91731
5.902,-0,-5.7757,-0,-0.11551,-0,-0,0.92243
5.903,-0,-5.7243,-0,-0.11449,-0,-0,0.92757
5.904,-0,-5.6727,-0,-0.11345,-0,-0,0.93273
5.905,-0,-5.6208,-0,-0.11242,-0,-0,0.93792
5.906,-0,-5.5688,-0,-0.11138,-0,-0,0.94312
5.907,-0,-5.5165,-0,-0.11033,-0,-0,0.94835
5.908,-0,-5.4639,-0,-0.10928,-0,-0,0.95361
5.909,-0,-5.4112,-0,-0.10822,-0,-0,0.95888
5.91,-0,-5.3583,-0,-0.10717,-0,-0,0.96417
5.911,-0,-5.3051,-0,-0.1061,-0,-0,0.96949
5.912,-0,-5.2517,-0,-0.10503,-0,-0,0.97483
5.913,-0,-5.1982,-0,-0.10396,-0,-0,0.98018
5.914,-0,-5.1444,-0,-0.10289,-0,-0,0.98556
5.915,-0,-5.0904,-0,-0.10181,-0,-0,0.99096
5.916,-0,-5.0362,-0,-0.10072,-0,-0,0.99638
5.917,-0,-4.9819,-0,-0.099637,-0,-0,1.0018
5.918,-0,-4.9273,-0,-0.098545,-0,-0,1.0073
5.919,-0,-4.8725,-0,-0.09745,-0,-0,1.0127
5.92,-0,-4.8175,-0,-0.096351,-0,-0,1.0182
5.921,-0,-4.7624,-0,-0.095248,-0,-0,1.0238
5.922,-0,-4.707,-0,-0.094141,-0,-0,1.0293
5.923,-0,-4.6515,-0,-0.09303,-0,-0,1.0348
5.924,-0,-4.5958,-0,-0.091916,-0,-0,1.0404
5.925,-0,-4.5399,-0,-0.090798,-0,-0,1.046
5.926,-0,-4.4838,-0,-0.089677,-0,-0,1.0516
5.927,-0,-4.4276,-0,-0.088552,-0,-0,1.0572
5.928,-0,-4.3712,-0,-0.087423,-0,-0,1.0629
5.929,-0,-4.3146,-0,-0.086291,-0,-0,1.0685
5.93,-0,-4.2578,-0,-0.085156,-0,-0,1.0742
5.931,-0,-4.2009,-0,-0.084017,-0,-0,1.0799
5.932,-0,-4.1438,-0,-0.082875,-0,-0,1.0856
5.933,-0,-4.0865,-0,-0.08173,-0,-0,1.0914
5.934,-0,-4.0291,-0,-0.080581,-0,-0,1.0971
5.935,-0,-3.9715,-0,-0.07943,-0,-0,1.1029
5.936,-0,-3.9137,-0,-0.078275,-0,-0,1.1086
5.937,-0,-3.8558,-0,-0.077117,-0,-0,1.1144
5.938,-0,-3.7978,-0,-0.075956,-0,-0,1.1202
5.939,-0,-3.7396,-0,-0.074792,-0,-0,1.126
5.94,-0,-3.6812,-0,-0.073625,-0,-0,1.1319
5.941,-0,-3.6228,-0,-0.072455,-0,-0,1.1377
5.942,-0,-3.5641,-0,-0.071282,-0,-0,1.1436
5.943,-0,-3.5053,-0,-0.070107,-0,-0,1.1495
5.944,-0,-3.4464,-0,-0.068929,-0,-0,1.1554
5.945,-0,-3.3874,-0,-0.067748,-0,-0,1.1613
5.946,-0,-3.3282,-0,-0.066564,-0,-0,1.1672
5.947,-0,-3.2689,-0,-0.065378,-0,-0,1.1731
5.948,-0,-3.2094,-0,-0.064189,-0,-0,1.1791
5.949,-0,-3.1499,-0,-0.062997,-0,-0,1.185
5.95,-0,-3.0902,-0,-0.061803,-0,-0,1.191
5.951,-0,-3.0304,-0,-0.060607,-0,-0,1.197
5.952,-0,-2.9704,-0,-0.059408,-0,-0,1.203
5.953,-0,-2.9104,-0,-0.058207,-0,-0,1.209
5.954,-0,-2.8502,-0,-0.057004,-0,-0,1.215
5.955,-0,-2.7899,-0,-0.055798,-0,-0,1.221
5.956,-0,-2.7295,-0,-0.05459,-0,-0,1.227
5.957,-0,-2.669,-0,-0.05338,-0,-0,1.2331
5.958,-0,-2.6084,-0,-0.052168,-0,-0,1.2392
5.959,-0,-2.5477,-0,-0.050954,-0,-0,1.2452
5.96,-0,-2.4869,-0,-0.049738,-0,-0,1.2513
5.961,-0,-2.426,-0,-0.04852,-0,-0,1.2574
5.962,-0,-2.365,-0,-0.0473,-0,-0,1.2635
5.963,-0,-2.3039,-0,-0.046078,-0,-0,1.2696
5.964,-0,-2.2427,-0,-0.044854,-0,-0,1.2757
5.965,-0,-2.1814,-0,-0.043629,-0,-0,1.2819
5.966,-0,-2.1201,-0,-0.042401,-0,-0,1.288
5.967,-0,-2.0586,-0,-0.041173,-0,-0,1.2941
5.968,-0,-1.9971,-0,-0.039942,-0,-0,1.3003
5.969,-0,-1.9355,-0,-0.03871,-0,-0,1.3065
5.97,-0,-1.8738,-0,-0.037476,-0,-0,1.3126
5.971,-0,-1.8121,-0,-0.036241,-0,-0,1.3188
