time,pitch,roll,yaw,trans_ap,trans_ml,trans_ud,scale
3.375,7.0711,0,0,0.070711,0,0,1
3.376,7.0265,0,0,0.070265,0,0,1
3.377,6.9817,0,0,0.069817,0,0,1
3.378,6.9365,0,0,0.069365,0,0,1
3.379,6.8911,0,0,0.068911,0,0,1
3.38,6.8455,0,0,0.068455,0,0,1
3.381,6.7995,0,0,0.067995,0,0,1
3.382,6.7533,0,0,0.067533,0,0,1
3.383,6.7069,0,0,0.067069,0,0,1
3.384,6.6601,0,0,0.066601,0,0,1
3.385,6.6131,0,0,0.066131,0,0,1
3.386,6.5659,0,0,0.065659,0,0,1
3.387,6.5183,0,0,0.065183,0,0,1
3.388,6.4706,0,0,0.064706,0,0,1
3.389,6.4225,0,0,0.064225,0,0,1
3.39,6.3742,0,0,0.063742,0,0,1
3.391,6.3257,0,0,0.063257,0,0,1
3.392,6.2769,0,0,0.062769,0,0,1
3.393,6.2279,0,0,0.062279,0,0,1
3.394,6.1786,0,0,0.061786,0,0,1
3.395,6.1291,0,0,0.061291,0,0,1
3.396,6.0793,0,0,0.060793,0,0,1
3.397,6.0293,0,0,0.060293,0,0,1
3.398,5.979,0,0,0.05979,0,0,1
3.399,5.9286,0,0,0.059286,0,0,1
3.4,5.8779,0,0,0.058779,0,0,1
3.401,5.8269,0,0,0.058269,0,0,1
3.402,5.7757,0,0,0.057757,0,0,1
3.403,5.7243,0,0,0.057243,0,0,1
3.404,5.6727,0,0,0.056727,0,0,1
3.405,5.6208,0,0,0.056208,0,0,1
3.406,5.5688,0,0,0.055688,0,0,1
3.407,5.5165,0,0,0.055165,0,0,1
3.408,5.4639,0,0,0.054639,0,0,1
3.409,5.4112,0,0,0.054112,0,0,1
3.41,5.3583,0,0,0.053583,0,0,1
3.411,5.3051,0,0,0.053051,0,0,1
3.412,5.2517,0,0,0.052517,0,0,1
3.413,5.1982,0,0,0.051982,0,0,1
3.414,5.1444,0,0,0.051444,0,0,1
3.415,5.0904,0,0,0.050904,0,0,1
3.416,5.0362,0,0,0.050362,0,0,1
3.417,4.9819,0,0,0.049819,0,0,1
3.418,4.9273,0,0,0.049273,0,0,1
3.419,4.8725,0,0,0.048725,0,0,1
3.42,4.8175,0,0,0.048175,0,0,1
3.421,4.7624,0,0,0.047624,0,0,1
3.422,4.707,0,0,0.04707,0,0,1
3.423,4.6515,0,0,0.046515,0,0,1
3.424,4.5958,0,0,0.045958,0,0,1
3.425,4.5399,0,0,0.045399,0,0,1
3.426,4.4838,0,0,0.044838,0,0,1
3.427,4.4276,0,0,0.044276,0,0,1
3.428,4.3712,0,0,0.043712,0,0,1
3.429,4.3146,0,0,0.043146,0,0,1
3.43,4.2578,0,0,0.042578,0,0,1
3.431,4.2009,0,0,0.042009,0,0,1
3.432,4.1438,0,0,0.041438,0,0,1
3.433,4.0865,0,0,0.040865,0,0,1
3.434,4.0291,0,0,0.040291,0,0,1
3.435,3.9715,0,0,0.039715,0,0,1
3.436,3.9137,0,0,0.039137,0,0,1
3.437,3.8558,0,0,0.038558,0,0,1
3.438,3.7978,0,0,0.037978,0,0,1
3.439,3.7396,0,0,0.037396,0,0,1
3.44,3.6812,0,0,0.036812,0,0,1
3.441,3.6228,0,0,0.036228,0,0,1
3.442,3.5641,0,0,0.035641,0,0,1
3.443,3.5053,0,0,0.035053,0,0,1
3.444,3.4464,0,0,0.034464,0,0,1
3.445,3.3874,0,0,0.033874,0,0,1
3.446,3.3282,0,0,0.033282,0,0,1
3.447,3.2689,0,0,0.032689,0,0,1
3.448,3.2094,0,0,0.032094,0,0,1
3.449,3.1499,0,0,0.031499,0,0,1
3.45,3.0902,0,0,0.030902,0,0,1
3.451,3.0304,0,0,0.030304,0,0,1
3.452,2.9704,0,0,0.029704,0,0,1
3.453,2.9104,0,0,0.029104,0,0,1
3.454,2.8502,0,0,0.028502,0,0,1
3.455,2.7899,0,0,0.027899,0,0,1
3.456,2.7295,0,0,0.027295,0,0,1
3.457,2.669,0,0,0.02669,0,0,1
3.458,2.6084,0,0,0.026084,0,0,1
3.459,2.5477,0,0,0.025477,0,0,1
3.46,2.4869,0,0,0.024869,0,0,1
3.461,2.426,0,0,0.02426,0,0,1
3.462,2.365,0,0,0.02365,0,0,1
3.463,2.3039,0,0,0.023039,0,0,1
3.464,2.2427,0,0,0.022427,0,0,1
3.465,2.1814,0,0,0.021814,0,0,1
3.466,2.1201,0,0,0.021201,0,0,1
3.467,2.0586,0,0,0.020586,0,0,1
3.468,1.9971,0,0,0.019971,0,0,1
3.469,1.9355,0,0,0.019355,0,0,1
3.47,1.8738,0,0,0.018738,0,0,1
3.471,1.8121,0,0,0.018121,0,0,1
3.472,1.7502,0,0,0.017502,0,0,1
3.473,1.6883,0,0,0.016883,0,0,1
3.474,1.6264,0,0,0.016264,0,0,1
3.475,1.5643,0,0,0.015643,0,0,1
3.476,1.5023,0,0,0.015023,0,0,1
3.477,1.4401,0,0,0.014401,0,0,1
3.478,1.3779,0,0,0.013779,0,0,1
3.479,1.3156,0,0,0.013156,0,0,1
3.48,1.2533,0,0,0.012533,0,0,1
3.481,1.191,0,0,0.01191,0,0,1
3.482,1.1286,0,0,0.011286,0,0,1
3.483,1.0661,0,0,0.010661,0,0,1
3.484,1.0036,0,0,0.010036,0,0,1
3.485,0.94108,0,0,0.0094108,0,0,1
3.486,0.87851,0,0,0.0087851,0,0,1
3.487,0.81591,0,0,0.0081591,0,0,1
3.488,0.75327,0,0,0.0075327,0,0,1
3.489,0.6906,0,0,0.006906,0,0,1
3.49,0.62791,0,0,0.0062791,0,0,1
3.491,0.56519,0,0,0.0056519,0,0,1
3.492,0.50244,0,0,0.0050244,0,0,1
3.493,0.43968,0,0,0.0043968,0,0,1
3.494,0.3769,0,0,0.003769,0,0,1
3.495,0.31411,0,0,0.0031411,0,0,1
3.496,0.2513,0,0,0.002513,0,0,1
3.497,0.18848,0,0,0.0018848,0,0,1
3.498,0.12566,0,0,0.0012566,0,0,1
3.499,0.062831,0,0,0.00062831,0,0,1
3.5,8.5725e-15,0,0,8.5725e-17,0,0,1
3.501,-0.062831,-0,-0,-0.00062831,-0,-0,1
3.502,-0.12566,-0,-0,-0.0012566,-0,-0,1
3.503,-0.18848,-0,-0,-0.0018848,-0,-0,1
3.504,-0.2513,-0,-0,-0.002513,-0,-0,1
3.505,-0.31411,-0,-0,-0.0031411,-0,-0,1
3.506,-0.3769,-0,-0,-0.003769,-0,-0,1
3.507,-0.43968,-0,-0,-0.0043968,-0,-0,1
3.508,-0.50244,-0,-0,-0.0050244,-0,-0,1
3.509,-0.56519,-0,-0,-0.0056519,-0,-0,1
3.51,-0.62791,-0,-0,-0.0062791,-0,-0,1
3.511,-0.6906,-0,-0,-0.006906,-0,-0,1
3.512,-0.75327,-0,-0,-0.0075327,-0,-0,1
3.513,-0.81591,-0,-0,-0.0081591,-0,-0,1
3.514,-0.87851,-0,-0,-0.0087851,-0,-0,1
3.515,-0.94108,-0,-0,-0.0094108,-0,-0,1
3.516,-1.0036,-0,-0,-0.010036,-0,-0,1
3.517,-1.0661,-0,-0,-0.010661,-0,-0,1
3.518,-1.1286,-0,-0,-0.011286,-0,-0,1
3.519,-1.191,-0,-0,-0.01191,-0,-0,1
3.52,-1.2533,-0,-0,-0.012533,-0,-0,1
3.521,-1.3156,-0,-0,-0.013156,-0,-0,1
3.522,-1.3779,-0,-0,-0.013779,-0,-0,1
3.523,-1.4401,-0,-0,-0.014401,-0,-0,1
3.524,-1.5023,-0,-0,-0.015023,-0,-0,1
3.525,-1.5643,-0,-0,-0.015643,-0,-0,1
3.526,-1.6264,-0,-0,-0.016264,-0,-0,1
3.527,-1.6883,-0,-0,-0.016883,-0,-0,1
3.528,-1.7502,-0,-0,-0.017502,-0,-0,1
3.529,-1.8121,-0,-0,-0.018121,-0,-0,1
3.53,-1.8738,-0,-0,-0.018738,-0,-0,1
3.531,-1.9355,-0,-0,-0.019355,-0,-0,1
3.532,-1.9971,-0,-0,-0.019971,-0,-0,1
3.533,-2.0586,-0,-0,-0.020586,-0,-0,1
3.534,-2.1201,-0,-0,-0.021201,-0,-0,1
3.535,-2.1814,-0,-0,-0.021814,-0,-0,1
3.536,-2.2427,-0,-0,-0.022427,-0,-0,1
3.537,-2.3039,-0,-0,-0.023039,-0,-0,1
3.538,-2.365,-0,-0,-0.02365,-0,-0,1
3.539,-2.426,-0,-0,-0.02426,-0,-0,1
3.54,-2.4869,-0,-0,-0.024869,-0,-0,1
3.541,-2.5477,-0,-0,-0.025477,-0,-0,1
3.542,-2.6084,-0,-0,-0.026084,-0,-0,1
3.543,-2.669,-0,-0,-0.02669,-0,-0,1
3.544,-2.7295,-0,-0,-0.027295,-0,-0,1
3.545,-2.7899,-0,-0,-0.027899,-0,-0,1
3.546,-2.8502,-0,-0,-0.028502,-0,-0,1
3.547,-2.9104,-0,-0,-0.029104,-0,-0,1
3.548,-2.9704,-0,-0,-0.029704,-0,-0,1
3.549,-3.0304,-0,-0,-0.030304,-0,-0,1
3.55,-3.0902,-0,-0,-0.030902,-0,-0,1
3.551,-3.1499,-0,-0,-0.031499,-0,-0,1
3.552,-3.2094,-0,-0,-0.032094,-0,-0,1
3.553,-3.2689,-0,-0,-0.032689,-0,-0,1
3.554,-3.3282,-0,-0,-0.033282,-0,-0,1
3.555,-3.3874,-0,-0,-0.033874,-0,-0,1
3.556,-3.4464,-0,-0,-0.034464,-0,-0,1
3.557,-3.5053,-0,-0,-0.035053,-0,-0,1
3.558,-3.5641,-0,-0,-0.035641,-0,-0,1
3.559,-3.6228,-0,-0,-0.036228,-0,-0,1
3.56,-3.6812,-0,-0,-0.036812,-0,-0,1
3.561,-3.7396,-0,-0,-0.037396,-0,-0,1
3.562,-3.7978,-0,-0,-0.037978,-0,-0,1
3.563,-3.8558,-0,-0,-0.038558,-0,-0,1
3.564,-3.9137,-0,-0,-0.039137,-0,-0,1
3.565,-3.9715,-0,-0,-0.039715,-0,-0,1
3.566,-4.0291,-0,-0,-0.040291,-0,-0,1
3.567,-4.0865,-0,-0,-0.040865,-0,-0,1
3.568,-4.1438,-0,-0,-0.041438,-0,-0,1
3.569,-4.2009,-0,-0,-0.042009,-0,-0,1
3.57,-4.2578,-0,-0,-0.042578,-0,-0,1
3.571,-4.3146,-0,-0,-0.043146,-0,-0,1
3.572,-4.3712,-0,-0,-0.043712,-0,-0,1
3.573,-4.4276,-0,-0,-0.044276,-0,-0,1
3.574,-4.4838,-0,-0,-0.044838,-0,-0,1
3.575,-4.5399,-0,-0,-0.045399,-0,-0,1
3.576,-4.5958,-0,-0,-0.045958,-0,-0,1
3.577,-4.6515,-0,-0,-0.046515,-0,-0,1
3.578,-4.707,-0,-0,-0.04707,-0,-0,1
3.579,-4.7624,-0,-0,-0.047624,-0,-0,1
3.58,-4.8175,-0,-0,-0.048175,-0,-0,1
3.581,-4.8725,-0,-0,-0.048725,-0,-0,1
3.582,-4.9273,-0,-0,-0.049273,-0,-0,1
3.583,-4.9819,-0,-0,-0.049819,-0,-0,1
3.584,-5.0362,-0,-0,-0.050362,-0,-0,1
3.585,-5.0904,-0,-0,-0.050904,-0,-0,1
3.586,-5.1444,-0,-0,-0.051444,-0,-0,1
3.587,-5.1982,-0,-0,-0.051982,-0,-0,1
3.588,-5.2517,-0,-0,-0.052517,-0,-0,1
3.589,-5.3051,-0,-0,-0.053051,-0,-0,1
3.59,-5.3583,-0,-0,-0.053583,-0,-0,1
3.591,-5.4112,-0,-0,-0.054112,-0,-0,1
3.592,-5.4639,-0,-0,-0.054639,-0,-0,1
3.593,-5.5165,-0,-0,-0.055165,-0,-0,1
3.594,-5.5688,-0,-0,-0.055688,-0,-0,1
3.595,-5.6208,-0,-0,-0.056208,-0,-0,1
3.596,-5.6727,-0,-0,-0.056727,-0,-0,1
3.597,-5.7243,-0,-0,-0.057243,-0,-0,1
3.598,-5.7757,-0,-0,-0.057757,-0,-0,1
3.599,-5.8269,-0,-0,-0.058269,-0,-0,1
3.6,-5.8779,-0,-0,-0.058779,-0,-0,1
3.601,-5.9286,-0,-0,-0.059286,-0,-0,1
3.602,-5.979,-0,-0,-0.05979,-0,-0,1
3.603,-6.0293,-0,-0,-0.060293,-0,-0,1
3.604,-6.0793,-0,-0,-0.060793,-0,-0,1
3.605,-6.1291,-0,-0,-0.061291,-0,-0,1
3.606,-6.1786,-0,-0,-0.061786,-0,-0,1
3.607,-6.2279,-0,-0,-0.062279,-0,-0,1
3.608,-6.2769,-0,-0,-0.062769,-0,-0,1
3.609,-6.3257,-0,-0,-0.063257,-0,-0,1
3.61,-6.3742,-0,-0,-0.063742,-0,-0,1
3.611,-6.4225,-0,-0,-0.064225,-0,-0,1
3.612,-6.4706,-0,-0,-0.064706,-0,-0,1
3.613,-6.5183,-0,-0,-0.065183,-0,-0,1
3.614,-6.5659,-0,-0,-0.065659,-0,-0,1
3.615,-6.6131,-0,-0,-0.066131,-0,-0,1
3.616,-6.6601,-0,-0,-0.066601,-0,-0,1
3.617,-6.7069,-0,-0,-0.067069,-0,-0,1
3.618,-6.7533,-0,-0,-0.067533,-0,-0,1
3.619,-6.7995,-0,-0,-0.067995,-0,-0,1
3.62,-6.8455,-0,-0,-0.068455,-0,-0,1
3.621,-6.8911,-0,-0,-0.068911,-0,-0,1
3.622,-6.9365,-0,-0,-0.069365,-0,-0,1
3.623,-6.9817,-0,-0,-0.069817,-0,-0,1
3.624,-7.0265,-0,-0,-0.070265,-0,-0,1
3.625,-7.0711,-0,-0,-0.070711,-0,-0,1
3.626,-7.1154,-0,-0,-0.071154,-0,-0,1
3.627,-7.1594,-0,-0,-0.071594,-0,-0,1
3.628,-7.2031,-0,-0,-0.072031,-0,-0,1
3.629,-7.2465,-0,-0,-0.072465,-0,-0,1
3.63,-7.2897,-0,-0,-0.072897,-0,-0,1
3.631,-7.3326,-0,-0,-0.073326,-0,-0,1
3.632,-7.3751,-0,-0,-0.073751,-0,-0,1
3.633,-7.4174,-0,-0,-0.074174,-0,-0,1
3.634,-7.4594,-0,-0,-0.074594,-0,-0,1
3.635,-7.5011,-0,-0,-0.075011,-0,-0,1
3.636,-7.5425,-0,-0,-0.075425,-0,-0,1
3.637,-7.5836,-0,-0,-0.075836,-0,-0,1
3.638,-7.6244,-0,-0,-0.076244,-0,-0,1
3.639,-7.6649,-0,-0,-0.076649,-0,-0,1
3.64,-7.7051,-0,-0,-0.077051,-0,-0,1
3.641,-7.745,-0,-0,-0.07745,-0,-0,1
3.642,-7.7846,-0,-0,-0.077846,-0,-0,1
3.643,-7.8239,-0,-0,-0.078239,-0,-0,1
3.644,-7.8629,-0,-0,-0.078629,-0,-0,1
3.645,-7.9016,-0,-0,-0.079016,-0,-0,1
3.646,-7.9399,-0,-0,-0.079399,-0,-0,1
3.647,-7.9779,-0,-0,-0.079779,-0,-0,1
3.648,-8.0157,-0,-0,-0.080157,-0,-0,1
3.649,-8.0531,-0,-0,-0.080531,-0,-0,1
3.65,-8.0902,-0,-0,-0.080902,-0,-0,1
3.651,-8.1269,-0,-0,-0.081269,-0,-0,1
3.652,-8.1634,-0,-0,-0.081634,-0,-0,1
3.653,-8.1995,-0,-0,-0.081995,-0,-0,1
3.654,-8.2353,-0,-0,-0.082353,-0,-0,1
3.655,-8.2708,-0,-0,-0.082708,-0,-0,1
3.656,-8.306,-0,-0,-0.08306,-0,-0,1
3.657,-8.3408,-0,-0,-0.083408,-0,-0,1
3.658,-8.3753,-0,-0,-0.083753,-0,-0,1
3.659,-8.4094,-0,-0,-0.084094,-0,-0,1
3.66,-8.4433,-0,-0,-0.084433,-0,-0,1
3.661,-8.4768,-0,-0,-0.084768,-0,-0,1
3.662,-8.5099,-0,-0,-0.085099,-0,-0,1
3.663,-8.5428,-0,-0,-0.085428,-0,-0,1
3.664,-8.5753,-0,-0,-0.085753,-0,-0,1
3.665,-8.6074,-0,-0,-0.086074,-0,-0,1
3.666,-8.6392,-0,-0,-0.086392,-0,-0,1
3.667,-8.6707,-0,-0,-0.086707,-0,-0,1
3.668,-8.7018,-0,-0,-0.087018,-0,-0,1
3.669,-8.7326,-0,-0,-0.087326,-0,-0,1
3.67,-8.7631,-0,-0,-0.087631,-0,-0,1
3.671,-8.7932,-0,-0,-0.087932,-0,-0,1
3.672,-8.8229,-0,-0,-0.088229,-0,-0,1
3.673,-8.8523,-0,-0,-0.088523,-0,-0,1
3.674,-8.8814,-0,-0,-0.088814,-0,-0,1
3.675,-8.9101,-0,-0,-0.089101,-0,-0,1
3.676,-8.9384,-0,-0,-0.089384,-0,-0,1
3.677,-8.9664,-0,-0,-0.089664,-0,-0,1
3.678,-8.9941,-0,-0,-0.089941,-0,-0,1
3.679,-9.0213,-0,-0,-0.090213,-0,-0,1
3.68,-9.0483,-0,-0,-0.090483,-0,-0,1
3.681,-9.0748,-0,-0,-0.090748,-0,-0,1
3.682,-9.1011,-0,-0,-0.091011,-0,-0,1
3.683,-9.1269,-0,-0,-0.091269,-0,-0,1
3.684,-9.1524,-0,-0,-0.091524,-0,-0,1
3.685,-9.1775,-0,-0,-0.091775,-0,-0,1
3.686,-9.2023,-0,-0,-0.092023,-0,-0,1
3.687,-9.2267,-0,-0,-0.092267,-0,-0,1
3.688,-9.2508,-0,-0,-0.092508,-0,-0,1
3.689,-9.2745,-0,-0,-0.092745,-0,-0,1
3.69,-9.2978,-0,-0,-0.092978,-0,-0,1
3.691,-9.3207,-0,-0,-0.093207,-0,-0,1
3.692,-9.3433,-0,-0,-0.093433,-0,-0,1
3.693,-9.3655,-0,-0,-0.093655,-0,-0,1
3.694,-9.3873,-0,-0,-0.093873,-0,-0,1
3.695,-9.4088,-0,-0,-0.094088,-0,-0,1
3.696,-9.4299,-0,-0,-0.094299,-0,-0,1
3.697,-9.4506,-0,-0,-0.094506,-0,-0,1
3.698,-9.471,-0,-0,-0.09471,-0,-0,1
3.699,-9.491,-0,-0,-0.09491,-0,-0,1
3.7,-9.5106,-0,-0,-0.095106,-0,-0,1
3.701,-9.5298,-0,-0,-0.095298,-0,-0,1
3.702,-9.5486,-0,-0,-0.095486,-0,-0,1
3.703,-9.5671,-0,-0,-0.095671,-0,-0,1
3.704,-9.5852,-0,-0,-0.095852,-0,-0,1
3.705,-9.6029,-0,-0,-0.096029,-0,-0,1
3.706,-9.6203,-0,-0,-0.096203,-0,-0,1
3.707,-9.6372,-0,-0,-0.096372,-0,-0,1
3.708,-9.6538,-0,-0,-0.096538,-0,-0,1
3.709,-9.67,-0,-0,-0.0967,-0,-0,1
3.71,-9.6858,-0,-0,-0.096858,-0,-0,1
3.711,-9.7013,-0,-0,-0.097013,-0,-0,1
3.712,-9.7163,-0,-0,-0.097163,-0,-0,1
3.713,-9.731,-0,-0,-0.09731,-0,-0,1
3.714,-9.7453,-0,-0,-0.097453,-0,-0,1
3.715,-9.7592,-0,-0,-0.097592,-0,-0,1
3.716,-9.7727,-0,-0,-0.097727,-0,-0,1
3.717,-9.7858,-0,-0,-0.097858,-0,-0,1
3.718,-9.7986,-0,-0,-0.097986,-0,-0,1
3.719,-9.8109,-0,-0,-0.098109,-0,-0,1
3.72,-9.8229,-0,-0,-0.098229,-0,-0,1
3.721,-9.8345,-0,-0,-0.098345,-0,-0,1
3.722,-9.8456,-0,-0,-0.098456,-0,-0,1
3.723,-9.8564,-0,-0,-0.098564,-0,-0,1
3.724,-9.8669,-0,-0,-0.098669,-0,-0,1
3.725,-9.8769,-0,-0,-0.098769,-0,-0,1
3.726,-9.8865,-0,-0,-0.098865,-0,-0,1
3.727,-9.8958,-0,-0,-0.098958,-0,-0,1
3.728,-9.9046,-0,-0,-0.099046,-0,-0,1
3.729,-9.9131,-0,-0,-0.099131,-0,-0,1
3.73,-9.9211,-0,-0,-0.099211,-0,-0,1
3.731,-9.9288,-0,-0,-0.099288,-0,-0,1
3.732,-9.9361,-0,-0,-0.099361,-0,-0,1
3.733,-9.943,-0,-0,-0.09943,-0,-0,1
3.734,-9.9495,-0,-0,-0.099495,-0,-0,1
3.735,-9.9556,-0,-0,-0.099556,-0,-0,1
3.736,-9.9613,-0,-0,-0.099613,-0,-0,1
3.737,-9.9667,-0,-0,-0.099667,-0,-0,1
3.738,-9.9716,-0,-0,-0.099716,-0,-0,1
3.739,-9.9761,-0,-0,-0.099761,-0,-0,1
3.74,-9.9803,-0,-0,-0.099803,-0,-0,1
3.741,-9.984,-0,-0,-0.09984,-0,-0,1
3.742,-9.9874,-0,-0,-0.099874,-0,-0,1
3.743,-9.9903,-0,-0,-0.099903,-0,-0,1
3.744,-9.9929,-0,-0,-0.099929,-0,-0,1
3.745,-9.9951,-0,-0,-0.099951,-0,-0,1
3.746,-9.9968,-0,-0,-0.099968,-0,-0,1
3.747,-9.9982,-0,-0,-0.099982,-0,-0,1
3.748,-9.9992,-0,-0,-0.099992,-0,-0,1
3.749,-9.9998,-0,-0,-0.099998,-0,-0,1
3.75,-10,-0,-0,-0.1,-0,-0,1
3.751,-9.9998,-0,-0,-0.099998,-0,-0,1
3.752,-9.9992,-0,-0,-0.099992,-0,-0,1
3.753,-9.9982,-0,-0,-0.099982,-0,-0,1
3.754,-9.9968,-0,-0,-0.099968,-0,-0,1
3.755,-9.9951,-0,-0,-0.099951,-0,-0,1
3.756,-9.9929,-0,-0,-0.099929,-0,-0,1
3.757,-9.9903,-0,-0,-0.099903,-0,-0,1
3.758,-9.9874,-0,-0,-0.099874,-0,-0,1
3.759,-9.984,-0,-0,-0.09984,-0,-0,1
3.76,-9.9803,-0,-0,-0.099803,-0,-0,1
3.761,-9.9761,-0,-0,-0.099761,-0,-0,1
3.762,-9.9716,-0,-0,-0.099716,-0,-0,1
3.763,-9.9667,-0,-0,-0.099667,-0,-0,1
3.764,-9.9613,-0,-0,-0.099613,-0,-0,1
3.765,-9.9556,-0,-0,-0.099556,-0,-0,1
3.766,-9.9495,-0,-0,-0.099495,-0,-0,1
3.767,-9.943,-0,-0,-0.09943,-0,-0,1
3.768,-9.9361,-0,-0,-0.099361,-0,-0,1
3.769,-9.9288,-0,-0,-0.099288,-0,-0,1
3.77,-9.9211,-0,-0,-0.099211,-0,-0,1
3.771,-9.9131,-0,-0,-0.099131,-0,-0,1
3.772,-9.9046,-0,-0,-0.099046,-0,-0,1
3.773,-9.8958,-0,-0,-0.098958,-0,-0,1
3.774,-9.8865,-0,-0,-0.098865,-0,-0,1
3.775,-9.8769,-0,-0,-0.098769,-0,-0,1
3.776,-9.8669,-0,-0,-0.098669,-0,-0,1
3.777,-9.8564,-0,-0,-0.098564,-0,-0,1
3.778,-9.8456,-0,-0,-0.098456,-0,-0,1
3.779,-9.8345,-0,-0,-0.098345,-0,-0,1
3.78,-9.8229,-0,-0,-0.098229,-0,-0,1
3.781,-9.8109,-0,-0,-0.098109,-0,-0,1
3.782,-9.7986,-0,-0,-0.097986,-0,-0,1
3.783,-9.7858,-0,-0,-0.097858,-0,-0,1
3.784,-9.7727,-0,-0,-0.097727,-0,-0,1
3.785,-9.7592,-0,-0,-0.097592,-0,-0,1
3.786,-9.7453,-0,-0,-0.097453,-0,-0,1
3.787,-9.731,-0,-0,-0.09731,-0,-0,1
3.788,-9.7163,-0,-0,-0.097163,-0,-0,1
3.789,-9.7013,-0,-0,-0.097013,-0,-0,1
3.79,-9.6858,-0,-0,-0.096858,-0,-0,1
3.791,-9.67,-0,-0,-0.0967,-0,-0,1
3.792,-9.6538,-0,-0,-0.096538,-0,-0,1
3.793,-9.6372,-0,-0,-0.096372,-0,-0,1
3.794,-9.6203,-0,-0,-0.096203,-0,-0,1
3.795,-9.6029,-0,-0,-0.096029,-0,-0,1
3.796,-9.5852,-0,-0,-0.095852,-0,-0,1
3.797,-9.5671,-0,-0,-0.095671,-0,-0,1
3.798,-9.5486,-0,-0,-0.095486,-0,-0,1
3.799,-9.5298,-0,-0,-0.095298,-0,-0,1
3.8,-9.5106,-0,-0,-0.095106,-0,-0,1
3.801,-9.491,-0,-0,-0.09491,-0,-0,1
3.802,-9.471,-0,-0,-0.09471,-0,-0,1
3.803,-9.4506,-0,-0,-0.094506,-0,-0,1
3.804,-9.4299,-0,-0,-0.094299,-0,-0,1
3.805,-9.4088,-0,-0,-0.094088,-0,-0,1
3.806,-9.3873,-0,-0,-0.093873,-0,-0,1
3.807,-9.3655,-0,-0,-0.093655,-0,-0,1
3.808,-9.3433,-0,-0,-0.093433,-0,-0,1
3.809,-9.3207,-0,-0,-0.093207,-0,-0,1
3.81,-9.2978,-0,-0,-0.092978,-0,-0,1
3.811,-9.2745,-0,-0,-0.092745,-0,-0,1
3.812,-9.2508,-0,-0,-0.092508,-0,-0,1
3.813,-9.2267,-0,-0,-0.092267,-0,-0,1
3.814,-9.2023,-0,-0,-0.092023,-0,-0,1
3.815,-9.1775,-0,-0,-0.091775,-0,-0,1
3.816,-9.1524,-0,-0,-0.091524,-0,-0,1
3.817,-9.1269,-0,-0,-0.091269,-0,-0,1
3.818,-9.1011,-0,-0,-0.091011,-0,-0,1
3.819,-9.0748,-0,-0,-0.090748,-0,-0,1
3.82,-9.0483,-0,-0,-0.090483,-0,-0,1
3.821,-9.0213,-0,-0,-0.090213,-0,-0,1
3.822,-8.9941,-0,-0,-0.089941,-0,-0,1
3.823,-8.9664,-0,-0,-0.089664,-0,-0,1
3.824,-8.9384,-0,-0,-0.089384,-0,-0,1
3.825,-8.9101,-0,-0,-0.089101,-0,-0,1
3.826,-8.8814,-0,-0,-0.088814,-0,-0,1
3.827,-8.8523,-0,-0,-0.088523,-0,-0,1
3.828,-8.8229,-0,-0,-0.088229,-0,-0,1
3.829,-8.7932,-0,-0,-0.087932,-0,-0,1
3.83,-8.7631,-0,-0,-0.087631,-0,-0,1
3.831,-8.7326,-0,-0,-0.087326,-0,-0,1
3.832,-8.7018,-0,-0,-0.087018,-0,-0,1
3.833,-8.6707,-0,-0,-0.086707,-0,-0,1
3.834,-8.6392,-0,-0,-0.086392,-0,-0,1
3.835,-8.6074,-0,-0,-0.086074,-0,-0,1
3.836,-8.5753,-0,-0,-0.085753,-0,-0,1
3.837,-8.5428,-0,-0,-0.085428,-0,-0,1
3.838,-8.5099,-0,-0,-0.085099,-0,-0,1
3.839,-8.4768,-0,-0,-0.084768,-0,-0,1
3.84,-8.4433,-0,-0,-0.084433,-0,-0,1
3.841,-8.4094,-0,-0,-0.084094,-0,-0,1
3.842,-8.3753,-0,-0,-0.083753,-0,-0,1
3.843,-8.3408,-0,-0,-0.083408,-0,-0,1
3.844,-8.306,-0,-0,-0.08306,-0,-0,1
3.845,-8.2708,-0,-0,-0.082708,-0,-0,1
3.846,-8.2353,-0,-0,-0.082353,-0,-0,1
3.847,-8.1995,-0,-0,-0.081995,-0,-0,1
3.848,-8.1634,-0,-0,-0.081634,-0,-0,1
3.849,-8.1269,-0,-0,-0.081269,-0,-0,1
3.85,-8.0902,-0,-0,-0.080902,-0,-0,1
3.851,-8.0531,-0,-0,-0.080531,-0,-0,1
3.852,-8.0157,-0,-0,-0.080157,-0,-0,1
3.853,-7.9779,-0,-0,-0.079779,-0,-0,1
3.854,-7.9399,-0,-0,-0.079399,-0,-0,1
3.855,-7.9016,-0,-0,-0.079016,-0,-0,1
3.856,-7.8629,-0,-0,-0.078629,-0,-0,1
3.857,-7.8239,-0,-0,-0.078239,-0,-0,1
3.858,-7.7846,-0,-0,-0.077846,-0,-0,1
3.859,-7.745,-0,-0,-0.07745,-0,-0,1
3.86,-7.7051,-0,-0,-0.077051,-0,-0,1
3.861,-7.6649,-0,-0,-0.076649,-0,-0,1
3.862,-7.6244,-0,-0,-0.076244,-0,-0,1
3.863,-7.5836,-0,-0,-0.075836,-0,-0,1
3.864,-7.5425,-0,-0,-0.075425,-0,-0,1
